dates,ES1 Index,PT1 Index,CADUSD Curncy,DXY Curncy
06/10/1993,,,0.7819,90.43
06/11/1993,,,0.7818,90.44
06/14/1993,,,0.78,90.35
06/15/1993,,,0.7809,91.07
06/16/1993,,,0.7818,91.73
06/17/1993,,,0.783,91.78
06/18/1993,,,0.7847,92.93
06/21/1993,,,0.7851,93.36
06/22/1993,,,0.7825,93.75
06/23/1993,,,0.7807,93.48
06/24/1993,,,0.7791,94.05
06/25/1993,,,0.7797,93.71
06/28/1993,,,0.7799,93.31
06/29/1993,,,0.78,92.87
06/30/1993,,,0.7803,93.61
07/01/1993,,,0.7757,93.17
07/02/1993,,,0.7762,93.49
07/05/1993,,,0.7762,93.49
07/06/1993,,,0.7797,93.85
07/07/1993,,,0.7784,93.85
07/08/1993,,,0.7807,94.02
07/09/1993,,,0.782,95.01
07/12/1993,,,0.7821,95.26
07/13/1993,,,0.7806,94.6
07/14/1993,,,0.7791,94.48
07/15/1993,,,0.7799,94.86
07/16/1993,,,0.7824,94.6
07/19/1993,,,0.7819,94.22
07/20/1993,,,0.7818,94.02
07/21/1993,,,0.7825,93.97
07/22/1993,,,0.7813,94.03
07/23/1993,,,0.7813,94.57
07/26/1993,,,0.7809,94.76
07/27/1993,,,0.7785,94.88
07/28/1993,,,0.7787,94.44
07/29/1993,,,0.7788,95.53
07/30/1993,,,0.7779,95.37
08/02/1993,,,0.7739,94.63
08/03/1993,,,0.7745,94.4
08/04/1993,,,0.7758,94.38
08/05/1993,,,0.7798,94.52
08/06/1993,,,0.775,94.14
08/09/1993,,,0.7739,94.38
08/10/1993,,,0.7732,95.21
08/11/1993,,,0.7662,95.23
08/12/1993,,,0.7617,95.27
08/13/1993,,,0.7608,95.13
08/16/1993,,,0.7602,93.94
08/17/1993,,,0.7605,93.98
08/18/1993,,,0.7567,93.38
08/19/1993,,,0.7613,94.12
08/20/1993,,,0.758,93.38
08/23/1993,,,0.7573,93.77
08/24/1993,,,0.7586,93.56
08/25/1993,,,0.7624,94.01
08/26/1993,,,0.759,93.3
08/27/1993,,,0.758,93.3
08/30/1993,,,0.7565,93.62
08/31/1993,,,0.7578,93.95
09/01/1993,,,0.7534,93.51
09/02/1993,,,0.7544,93.19
09/03/1993,,,0.7526,92.08
09/06/1993,,,0.7526,92.08
09/07/1993,,,0.7526,91.36
09/08/1993,,,0.7583,91.72
09/09/1993,,,0.759,91.05
09/10/1993,,,0.7606,90.8
09/13/1993,,,0.7602,91.18
09/14/1993,,,0.756,91.21
09/15/1993,,,0.7626,90.75
09/16/1993,,,0.7614,90.94
09/17/1993,,,0.7613,91.4
09/20/1993,,,0.7562,91.4
09/21/1993,,,0.7578,92.72
09/22/1993,,,0.7583,92.32
09/23/1993,,,0.7561,92.81
09/24/1993,,,0.7576,92.65
09/27/1993,,,0.7538,92.25
09/28/1993,,,0.7555,91.82
09/29/1993,,,0.7518,91.89
09/30/1993,,,0.7496,92.82
10/01/1993,,,0.7476,92.69
10/04/1993,,,0.745,92.35
10/05/1993,,,0.7466,92.43
10/06/1993,,,0.7492,92.28
10/07/1993,,,0.7486,92.31
10/08/1993,,,0.751,91.65
10/11/1993,,,0.7517,91.71
10/12/1993,,,0.7517,91.32
10/13/1993,,,0.7525,91.78
10/14/1993,,,0.7543,92.39
10/15/1993,,,0.7511,92.52
10/18/1993,,,0.7544,93.36
10/19/1993,,,0.7547,93.43
10/20/1993,,,0.7593,93.34
10/21/1993,,,0.7631,94.14
10/22/1993,,,0.7675,94.44
10/25/1993,,,0.7621,94.81
10/26/1993,,,0.7596,94.71
10/27/1993,,,0.7584,94.85
10/28/1993,,,0.755,94.48
10/29/1993,,,0.7576,95.08
11/01/1993,,,0.7628,95.27
11/02/1993,,,0.7653,95.44
11/03/1993,,,0.7639,95.01
11/04/1993,,,0.7669,95.13
11/05/1993,,,0.774,94.88
11/08/1993,,,0.7714,94.6
11/09/1993,,,0.7654,95.14
11/10/1993,,,0.7648,94.89
11/11/1993,,,0.7594,94.98
11/12/1993,,,0.7613,94.5
11/15/1993,,,0.7579,94.95
11/16/1993,,,0.7613,95.26
11/17/1993,,,0.7599,95.19
11/18/1993,,,0.7557,95.69
11/19/1993,,,0.7532,96.16
11/22/1993,,,0.752,95.78
11/23/1993,,,0.7539,95.68
11/24/1993,,,0.753,95.6
11/25/1993,,,0.753,95.6
11/26/1993,,,0.7518,96.02
11/29/1993,,,0.7488,95.95
11/30/1993,,,0.7488,96.21
12/01/1993,,,0.7499,96.47
12/02/1993,,,0.7508,96.44
12/03/1993,,,0.7528,96.09
12/06/1993,,,0.7561,94.98
12/07/1993,,,0.7556,95.11
12/08/1993,,,0.7557,95.16
12/09/1993,,,0.7524,95.3
12/10/1993,,,0.7517,95.05
12/13/1993,,,0.7532,95.51
12/14/1993,,,0.7501,95.81
12/15/1993,,,0.7498,95.98
12/16/1993,,,0.7499,95.67
12/17/1993,,,0.7462,95.74
12/20/1993,,,0.7442,95.73
12/21/1993,,,0.7436,95.66
12/22/1993,,,0.7488,95.14
12/23/1993,,,0.7542,94.68
12/24/1993,,,0.7542,94.68
12/27/1993,,,0.7528,95.24
12/28/1993,,,0.7516,95.14
12/29/1993,,,0.7496,96.45
12/30/1993,,,0.7523,96.7
12/31/1993,,,0.756,96.84
01/03/1994,,,0.7613,96.97
01/04/1994,,,0.7586,96.55
01/05/1994,,,0.7576,96.58
01/06/1994,,,0.7567,96.82
01/07/1994,,,0.7575,96.08
01/10/1994,,,0.7593,96.43
01/11/1994,,,0.7561,96.69
01/12/1994,,,0.7561,96.23
01/13/1994,,,0.7562,96.77
01/14/1994,,,0.7548,96.68
01/17/1994,,,0.7587,96.83
01/18/1994,,,0.7608,96.38
01/19/1994,,,0.7631,96.47
01/20/1994,,,0.7627,96.18
01/21/1994,,,0.7625,96.71
01/24/1994,,,0.7623,96.54
01/25/1994,,,0.7616,96.5
01/26/1994,,,0.761,96.15
01/27/1994,,,0.7606,95.4
01/28/1994,,,0.7551,96.18
01/31/1994,,,0.7513,95.59
02/01/1994,,,0.7517,95.52
02/02/1994,,,0.753,95.53
02/03/1994,,,0.7532,95.87
02/04/1994,,,0.7453,96.75
02/07/1994,,,0.7438,96.64
02/08/1994,,,0.7445,96.95
02/09/1994,,,0.7441,96.83
02/10/1994,,,0.7456,96.6
02/11/1994,,,0.744,96.65
02/14/1994,,,0.7386,94.91
02/15/1994,,,0.7382,95.23
02/16/1994,,,0.7403,95.16
02/17/1994,,,0.7479,95.15
02/18/1994,,,0.7454,94.6
02/21/1994,,,0.7454,94.6
02/22/1994,,,0.7472,95.23
02/23/1994,,,0.7457,95.38
02/24/1994,,,0.7427,95.01
02/25/1994,,,0.74,94.77
02/28/1994,,,0.7395,94.55
03/01/1994,,,0.7401,94.77
03/02/1994,,,0.7388,94.51
03/03/1994,,,0.7387,94.52
03/04/1994,,,0.7369,95.16
03/07/1994,,,0.7376,95.23
03/08/1994,,,0.7379,95.02
03/09/1994,,,0.7388,94.8
03/10/1994,,,0.737,93.71
03/11/1994,,,0.7348,93.91
03/14/1994,,,0.7342,94.23
03/15/1994,,,0.7331,94.58
03/16/1994,,,0.7331,94.2
03/17/1994,,,0.7306,94.27
03/18/1994,,,0.7298,94.57
03/21/1994,,,0.7323,94.42
03/22/1994,,,0.7311,94.32
03/23/1994,,,0.7328,94.04
03/24/1994,,,0.7283,93.57
03/25/1994,,,0.7267,93.5
03/28/1994,,,0.7273,93.49
03/29/1994,,,0.727,93.73
03/30/1994,,,0.7253,93.54
03/31/1994,,,0.7225,93.06
04/01/1994,,,0.7201,94.31
04/04/1994,,,0.7165,94.32
04/05/1994,,,0.7235,95.28
04/06/1994,,,0.7213,95.14
04/07/1994,,,0.7229,95.08
04/08/1994,,,0.7228,94.93
04/11/1994,,,0.7203,94.71
04/12/1994,,,0.7255,94.9
04/13/1994,,,0.7274,94.55
04/14/1994,,,0.7243,94.75
04/15/1994,,,0.7221,94.9
04/18/1994,,,0.7197,94.64
04/19/1994,,,0.7217,94.45
04/20/1994,,,0.7232,94
04/21/1994,,,0.7237,93.96
04/22/1994,,,0.7259,93.91
04/25/1994,,,0.7262,93.6
04/26/1994,,,0.7283,93.33
04/27/1994,,,0.7283,93.33
04/28/1994,,,0.7233,92.44
04/29/1994,,,0.7231,92.12
05/02/1994,,,0.7235,92.06
05/03/1994,,,0.7208,91.65
05/04/1994,,,0.7207,92.43
05/05/1994,,,0.7231,92.99
05/06/1994,,,0.7235,92.71
05/09/1994,,,0.7237,92.47
05/10/1994,,,0.7262,93.5
05/11/1994,,,0.7254,93.33
05/12/1994,,,0.7242,93.11
05/13/1994,,,0.7264,93.3
05/16/1994,,,0.7273,93.42
05/17/1994,,,0.7265,93.31
05/18/1994,,,0.727,92.51
05/19/1994,,,0.7276,92.61
05/20/1994,,,0.7252,92.24
05/23/1994,,,0.7264,92.24
05/24/1994,,,0.7257,92.75
05/25/1994,,,0.7226,92.44
05/26/1994,,,0.7215,92.55
05/27/1994,,,0.7205,92.32
05/30/1994,,,0.7205,92.32
05/31/1994,,,0.7225,92.52
06/01/1994,,,0.7212,92.44
06/02/1994,,,0.7215,92.82
06/03/1994,,,0.7255,93.42
06/06/1994,,,0.7283,93.39
06/07/1994,,,0.7283,93.08
06/08/1994,,,0.7272,93.2
06/09/1994,,,0.7272,93.09
06/10/1994,,,0.7274,92.97
06/13/1994,,,0.7234,92.17
06/14/1994,,,0.7221,92.17
06/15/1994,,,0.7193,91.82
06/16/1994,,,0.7193,91.83
06/17/1994,,,0.7187,90.97
06/20/1994,,,0.7184,90.45
06/21/1994,,,0.7199,89.85
06/22/1994,,,0.722,90.49
06/23/1994,,,0.7217,90.36
06/24/1994,,,0.7196,89.6
06/27/1994,,,0.7215,89.6
06/28/1994,,,0.7213,89.38
06/29/1994,,,0.7229,89.47
06/30/1994,,,0.7224,89.62
07/01/1994,,,0.7233,89.92
07/04/1994,,,0.7233,90.01
07/05/1994,,,0.7208,89.57
07/06/1994,,,0.7217,89.34
07/07/1994,,,0.7203,89.33
07/08/1994,,,0.7196,88.87
07/11/1994,,,0.7202,87.31
07/12/1994,,,0.7219,87.21
07/13/1994,,,0.7243,87.64
07/14/1994,,,0.7241,88.45
07/15/1994,,,0.7254,88.33
07/18/1994,,,0.7263,88.13
07/19/1994,,,0.7252,89.02
07/20/1994,,,0.7238,88.97
07/21/1994,,,0.7267,89.91
07/22/1994,,,0.726,90.18
07/25/1994,,,0.7252,89.84
07/26/1994,,,0.7247,89.69
07/27/1994,,,0.7243,89.33
07/28/1994,,,0.7247,90.2
07/29/1994,,,0.7211,89.87
08/01/1994,,,0.7196,89.56
08/02/1994,,,0.7194,89.87
08/03/1994,,,0.7205,89.49
08/04/1994,,,0.721,90.06
08/05/1994,,,0.7208,89.63
08/08/1994,,,0.7259,89.91
08/09/1994,,,0.7287,89.87
08/10/1994,,,0.7269,89.95
08/11/1994,,,0.7237,89.12
08/12/1994,,,0.7239,88.94
08/15/1994,,,0.724,88.91
08/16/1994,,,0.7255,89.11
08/17/1994,,,0.7262,88.93
08/18/1994,,,0.7249,88.27
08/19/1994,,,0.726,88.03
08/22/1994,,,0.727,87.44
08/23/1994,,,0.7264,87.75
08/24/1994,,,0.7284,88.22
08/25/1994,,,0.7283,88.15
08/26/1994,,,0.7301,89.59
08/29/1994,,,0.7305,89.57
08/30/1994,,,0.7301,89.48
08/31/1994,,,0.731,89.67
09/01/1994,,,0.7307,89.35
09/02/1994,,,0.7315,88.56
09/05/1994,,,0.7315,88.43
09/06/1994,,,0.7309,88.01
09/07/1994,,,0.7301,88.39
09/08/1994,,,0.7297,88.68
09/09/1994,,,0.7308,87.92
09/12/1994,,,0.7311,87.85
09/13/1994,,,0.7401,87.75
09/14/1994,,,0.7393,87.83
09/15/1994,,,0.7385,87.93
09/16/1994,,,0.7403,87.57
09/19/1994,,,0.7402,87.84
09/20/1994,,,0.7452,87.76
09/21/1994,,,0.7451,87.53
09/22/1994,,,0.7442,87.67
09/23/1994,,,0.7436,87.58
09/26/1994,,,0.7411,87.99
09/27/1994,,,0.7424,87.45
09/28/1994,,,0.7452,87.85
09/29/1994,,,0.7443,87.63
09/30/1994,,,0.7446,87.88
10/03/1994,,,0.7436,88.02
10/04/1994,,,0.7437,87.72
10/05/1994,,,0.7426,87.63
10/06/1994,,,0.7422,87.65
10/07/1994,,,0.7417,87.9
10/10/1994,,,0.7424,87.82
10/11/1994,,,0.7438,87.9
10/12/1994,,,0.7426,87.66
10/13/1994,,,0.7397,87.4
10/14/1994,,,0.7381,86.74
10/17/1994,,,0.7376,85.78
10/18/1994,,,0.7384,85.91
10/19/1994,,,0.7383,85.71
10/20/1994,,,0.7368,85.35
10/21/1994,,,0.7401,85.63
10/24/1994,,,0.7399,85.32
10/25/1994,,,0.7412,85.22
10/26/1994,,,0.7417,85.17
10/27/1994,,,0.7411,85.4
10/28/1994,,,0.7404,85.99
10/31/1994,,,0.739,85.69
11/01/1994,,,0.7369,85.5
11/02/1994,,,0.7374,86.38
11/03/1994,,,0.7361,86.58
11/04/1994,,,0.7367,86.5
11/07/1994,,,0.7371,86.48
11/08/1994,,,0.7374,86.17
11/09/1994,,,0.7381,87.06
11/10/1994,,,0.7363,87.14
11/11/1994,,,0.7362,87.09
11/14/1994,,,0.7361,87.75
11/15/1994,,,0.7328,88.27
11/16/1994,,,0.732,88.13
11/17/1994,,,0.7323,88.02
11/18/1994,,,0.7309,88.36
11/21/1994,,,0.7293,88.43
11/22/1994,,,0.7275,88.57
11/23/1994,,,0.7271,88.42
11/24/1994,,,0.7271,88.66
11/25/1994,,,0.7272,88.75
11/28/1994,,,0.7258,88.97
11/29/1994,,,0.7252,89.19
11/30/1994,,,0.7262,89.13
12/01/1994,,,0.726,89.21
12/02/1994,,,0.7293,89.56
12/05/1994,,,0.7287,89.39
12/06/1994,,,0.7279,89.34
12/07/1994,,,0.7234,89.21
12/08/1994,,,0.7238,89.65
12/09/1994,,,0.7227,89.6
12/12/1994,,,0.7208,89.54
12/13/1994,,,0.7207,89.53
12/14/1994,,,0.7215,89.49
12/15/1994,,,0.7202,89.52
12/16/1994,,,0.7177,89.59
12/19/1994,,,0.717,89.7
12/20/1994,,,0.7177,89.62
12/21/1994,,,0.7172,90.02
12/22/1994,,,0.7145,89.91
12/23/1994,,,0.7142,89.96
12/26/1994,,,0.7142,89.96
12/27/1994,,,0.714,89.87
12/28/1994,,,0.7127,88.5
12/29/1994,,,0.7102,89.02
12/30/1994,,,0.7132,88.72
01/02/1995,,,0.7132,88.72
01/03/1995,,,0.7112,89.11
01/04/1995,,,0.7133,89.31
01/05/1995,,,0.7134,88.98
01/06/1995,,,0.7141,89.61
01/09/1995,,,0.7099,88.41
01/10/1995,,,0.7084,88.43
01/11/1995,,,0.708,88.42
01/12/1995,,,0.7048,88.1
01/13/1995,,,0.7092,88.14
01/16/1995,,,0.7079,88.02
01/17/1995,,,0.7046,88.3
01/18/1995,,,0.7042,88.45
01/19/1995,,,0.702,87.54
01/20/1995,,,0.7028,87.45
01/23/1995,,,0.7048,87.38
01/24/1995,,,0.7064,87.41
01/25/1995,,,0.7073,87.63
01/26/1995,,,0.7072,87.62
01/27/1995,,,0.7067,87.62
01/30/1995,,,0.7044,87.1
01/31/1995,,,0.7102,87.99
02/01/1995,,,0.7106,87.78
02/02/1995,,,0.7113,87.69
02/03/1995,,,0.7144,88.19
02/06/1995,,,0.7165,88.19
02/07/1995,,,0.716,88.43
02/08/1995,,,0.7164,88.21
02/09/1995,,,0.7153,88.12
02/10/1995,,,0.7132,87.79
02/13/1995,,,0.7133,87.78
02/14/1995,,,0.7131,87.34
02/15/1995,,,0.7115,87.4
02/16/1995,,,0.7084,86.61
02/17/1995,,,0.7124,86.43
02/20/1995,,,0.7124,85.96
02/21/1995,,,0.7135,86.11
02/22/1995,,,0.7151,85.94
02/23/1995,,,0.7172,85.79
02/24/1995,,,0.7179,85.83
02/27/1995,,,0.716,86.2
02/28/1995,,,0.7185,85.93
03/01/1995,,,0.7172,85.97
03/02/1995,,,0.7123,85.05
03/03/1995,,,0.7108,84.37
03/06/1995,,,0.7057,83.49
03/07/1995,,,0.6993,81.91
03/08/1995,,,0.7084,83.25
03/09/1995,,,0.7082,83.02
03/10/1995,,,0.7109,84.23
03/13/1995,,,0.7068,83.79
03/14/1995,,,0.7063,84.06
03/15/1995,,,0.7078,83.11
03/16/1995,,,0.7069,83.48
03/17/1995,,,0.7083,83.33
03/20/1995,,,0.711,83.75
03/21/1995,,,0.7138,83.61
03/22/1995,,,0.7131,83.37
03/23/1995,,,0.7103,83.39
03/24/1995,,,0.7135,83.87
03/27/1995,,,0.7146,83.45
03/28/1995,,,0.7123,82.73
03/29/1995,,,0.7122,82.47
03/30/1995,,,0.7147,83.61
03/31/1995,,,0.7148,81.9
04/03/1995,,,0.715,81.85
04/04/1995,,,0.7179,82.04
04/05/1995,,,0.7185,81.64
04/06/1995,,,0.72,81.72
04/07/1995,,,0.7187,81.44
04/10/1995,,,0.7251,82.65
04/11/1995,,,0.7225,82.4
04/12/1995,,,0.7257,82.37
04/13/1995,,,0.7277,81.74
04/14/1995,,,0.7277,81.74
04/17/1995,,,0.7312,80.84
04/18/1995,,,0.7301,80.27
04/19/1995,,,0.728,81.22
04/20/1995,,,0.7301,81.97
04/21/1995,,,0.7294,81.38
04/24/1995,,,0.7322,81.61
04/25/1995,,,0.7323,80.96
04/26/1995,,,0.7334,81.21
04/27/1995,,,0.7335,81.4
04/28/1995,,,0.7361,81.8
05/01/1995,,,0.7368,81.75
05/02/1995,,,0.7364,81.41
05/03/1995,,,0.7338,81.28
05/04/1995,,,0.7336,81.27
05/05/1995,,,0.7387,81.3
05/08/1995,,,0.7369,80.8
05/09/1995,,,0.7356,81.32
05/10/1995,,,0.7382,81.55
05/11/1995,,,0.7404,83.49
05/12/1995,,,0.739,84.04
05/15/1995,,,0.7358,83.71
05/16/1995,,,0.7366,83.86
05/17/1995,,,0.7382,84.17
05/18/1995,,,0.7379,84.01
05/19/1995,,,0.7371,84.24
05/22/1995,,,0.7304,84.15
05/23/1995,,,0.7327,84.43
05/24/1995,,,0.7323,84.11
05/25/1995,,,0.7297,82.21
05/26/1995,,,0.728,81.1
05/29/1995,,,0.728,81.1
05/30/1995,,,0.7291,81.48
05/31/1995,,,0.7293,82.57
06/01/1995,,,0.728,82.54
06/02/1995,,,0.7255,82.53
06/05/1995,,,0.7259,82.38
06/06/1995,,,0.7236,82.55
06/07/1995,,,0.7245,82.4
06/08/1995,,,0.7284,82.31
06/09/1995,,,0.7261,82.18
06/12/1995,,,0.7247,82.29
06/13/1995,,,0.7229,82.48
06/14/1995,,,0.7235,82.01
06/15/1995,,,0.725,82.41
06/16/1995,,,0.723,82.12
06/19/1995,,,0.7238,82.17
06/20/1995,,,0.7248,81.8
06/21/1995,,,0.7259,81.5
06/22/1995,,,0.727,82.04
06/23/1995,,,0.7276,81.43
06/26/1995,,,0.7281,81.71
06/27/1995,,,0.7273,81.56
06/28/1995,,,0.7272,82.3
06/29/1995,,,0.7266,81.46
06/30/1995,,,0.7284,81.58
07/03/1995,,,0.7285,81.57
07/04/1995,,,0.7285,81.46
07/05/1995,,,0.7303,81.38
07/06/1995,,,0.7305,81.33
07/07/1995,,,0.7346,81.86
07/10/1995,,,0.7399,81.89
07/11/1995,,,0.7388,82.32
07/12/1995,,,0.7381,82.29
07/13/1995,,,0.7332,81.87
07/14/1995,,,0.7364,81.91
07/17/1995,,,0.7374,82.16
07/18/1995,,,0.7348,81.87
07/19/1995,,,0.7327,81.39
07/20/1995,,,0.7336,81.67
07/21/1995,,,0.7356,81.8
07/24/1995,,,0.7369,81.64
07/25/1995,,,0.7377,81.9
07/26/1995,,,0.736,81.58
07/27/1995,,,0.7354,81.49
07/28/1995,,,0.7322,81.41
07/31/1995,,,0.7309,81.57
08/01/1995,,,0.7314,81.16
08/02/1995,,,0.7369,82.22
08/03/1995,,,0.7356,81.89
08/04/1995,,,0.7366,82.08
08/07/1995,,,0.737,82.56
08/08/1995,,,0.7364,82.64
08/09/1995,,,0.7355,82.64
08/10/1995,,,0.7351,83.16
08/11/1995,,,0.7355,84.09
08/14/1995,,,0.7341,84.02
08/15/1995,,,0.7352,85.91
08/16/1995,,,0.7358,86.12
08/17/1995,,,0.7348,85.82
08/18/1995,,,0.7358,85.96
08/21/1995,,,0.7356,85.98
08/22/1995,,,0.7369,86.24
08/23/1995,,,0.7362,86.07
08/24/1995,,,0.739,85.8
08/25/1995,,,0.7429,85.71
08/28/1995,,,0.7471,85.51
08/29/1995,,,0.7459,86.05
08/30/1995,,,0.7461,86.05
08/31/1995,,,0.7443,85.57
09/01/1995,,,0.7442,85.47
09/04/1995,,,0.7442,85.57
09/05/1995,,,0.7449,85.49
09/06/1995,,,0.7478,86.09
09/07/1995,,,0.7452,86.12
09/08/1995,,,0.7458,86.01
09/11/1995,,,0.7443,85.99
09/12/1995,,,0.7425,86
09/13/1995,,,0.7356,87.05
09/14/1995,,,0.7293,86.79
09/15/1995,,,0.732,86.97
09/18/1995,,,0.7335,86.61
09/19/1995,,,0.7355,86.99
09/20/1995,,,0.7355,85.96
09/21/1995,,,0.7374,83.91
09/22/1995,,,0.7406,84.27
09/25/1995,,,0.7429,84.55
09/26/1995,,,0.7431,84.7
09/27/1995,,,0.7412,84.23
09/28/1995,,,0.74,84.05
09/29/1995,,,0.745,84.29
10/02/1995,,,0.7482,84.29
10/03/1995,,,0.7517,84.57
10/04/1995,,,0.7502,84.51
10/05/1995,,,0.7485,83.91
10/06/1995,,,0.751,84.28
10/09/1995,,,0.7492,83.98
10/10/1995,,,0.7491,84.17
10/11/1995,,,0.7486,84.44
10/12/1995,,,0.7476,84.05
10/13/1995,,,0.7471,84.42
10/16/1995,,,0.7487,84.17
10/17/1995,,,0.7472,83.92
10/18/1995,,,0.7462,84.33
10/19/1995,,,0.7452,83.76
10/20/1995,,,0.7375,83.55
10/23/1995,,,0.7283,83.2
10/24/1995,,,0.7313,83.38
10/25/1995,,,0.7329,83.44
10/26/1995,,,0.7297,83.28
10/27/1995,,,0.7334,83.78
10/30/1995,,,0.7334,83.83
10/31/1995,,,0.7439,83.66
11/01/1995,,,0.739,84.03
11/02/1995,,,0.7484,84.3
11/03/1995,,,0.7429,84.12
11/06/1995,,,0.7396,84.05
11/07/1995,,,0.7364,84.11
11/08/1995,,,0.7388,84.11
11/09/1995,,,0.7396,83.48
11/10/1995,,,0.7402,83.84
11/13/1995,,,0.7406,84.16
11/14/1995,,,0.7394,83.99
11/15/1995,,,0.7386,83.63
11/16/1995,,,0.7384,83.83
11/17/1995,,,0.74,83.77
11/20/1995,,,0.7397,83.61
11/21/1995,,,0.7389,83.68
11/22/1995,,,0.739,83.54
11/23/1995,,,0.7388,83.65
11/24/1995,,,0.7388,83.98
11/27/1995,,,0.7389,84.54
11/28/1995,,,0.7372,84.5
11/29/1995,,,0.7368,84.79
11/30/1995,,,0.735,85.26
12/01/1995,,,0.7323,85.16
12/04/1995,,,0.7315,84.97
12/05/1995,,,0.7327,84.62
12/06/1995,,,0.7325,84.93
12/07/1995,,,0.7305,85.25
12/08/1995,,,0.7265,85.24
12/11/1995,,,0.7238,85.21
12/12/1995,,,0.7253,85.43
12/13/1995,,,0.7265,85.47
12/14/1995,,,0.7277,84.89
12/15/1995,,,0.7288,85.13
12/18/1995,,,0.7253,84.63
12/19/1995,,,0.7282,85.05
12/20/1995,,,0.7313,84.95
12/21/1995,,,0.7334,84.78
12/22/1995,,,0.7342,84.7
12/25/1995,,,0.7339,84.7
12/26/1995,,,0.7351,84.44
12/27/1995,,,0.7365,84.59
12/28/1995,,,0.7341,84.8
12/29/1995,,,0.7329,84.76
01/01/1996,,,0.735,84.76
01/02/1996,,,0.7381,84.69
01/03/1996,,,0.7387,85.11
01/04/1996,,,0.7376,85.22
01/05/1996,,,0.7361,85.06
01/08/1996,,,0.7331,85.03
01/09/1996,,,0.7339,85.07
01/10/1996,,,0.7325,84.91
01/11/1996,,,0.7338,85.13
01/12/1996,,,0.7336,85.06
01/15/1996,,,0.7339,85.31
01/16/1996,,,0.7305,85.99
01/17/1996,,,0.7331,86.26
01/18/1996,,,0.7331,86.44
01/19/1996,,,0.7315,86.75
01/22/1996,,,0.7333,86.73
01/23/1996,,,0.7333,86.83
01/24/1996,,,0.7287,87.19
01/25/1996,,,0.7252,87.42
01/26/1996,,,0.7239,87.64
01/29/1996,,,0.7273,87.41
01/30/1996,,,0.726,87.59
01/31/1996,,,0.7277,87.38
02/01/1996,,,0.7283,87.18
02/02/1996,,,0.7268,87.01
02/05/1996,,,0.7256,86.23
02/06/1996,,,0.7289,86.41
02/07/1996,,,0.7318,86.65
02/08/1996,,,0.7286,86.8
02/09/1996,,,0.7297,86.87
02/12/1996,,,0.7291,86.78
02/13/1996,,,0.7284,86.73
02/14/1996,,,0.7244,86.43
02/15/1996,,,0.7243,86.45
02/16/1996,,,0.7241,85.91
02/19/1996,,,0.7219,85.51
02/20/1996,,,0.724,85.71
02/21/1996,,,0.7265,85.66
02/22/1996,,,0.7275,85.53
02/23/1996,,,0.7267,85.43
02/26/1996,,,0.7278,85.41
02/27/1996,,,0.7273,85.38
02/28/1996,,,0.7265,85.98
02/29/1996,,,0.7303,86.31
03/01/1996,,,0.7299,86.49
03/04/1996,,,0.729,86.45
03/05/1996,,,0.7283,86.34
03/06/1996,,,0.731,86.46
03/07/1996,,,0.7289,86.37
03/08/1996,,,0.7306,86.81
03/11/1996,,,0.732,86.59
03/12/1996,,,0.7307,86.36
03/13/1996,,,0.731,86.24
03/14/1996,,,0.7307,86.28
03/15/1996,,,0.7332,86.28
03/18/1996,,,0.736,86.34
03/19/1996,,,0.7358,86.18
03/20/1996,,,0.7354,86.19
03/21/1996,,,0.7342,86.51
03/22/1996,,,0.7339,86.47
03/25/1996,,,0.7338,86.45
03/26/1996,,,0.7342,86.55
03/27/1996,,,0.7333,86.79
03/28/1996,,,0.7334,86.32
03/29/1996,,,0.7356,86.52
04/01/1996,,,0.7383,86.71
04/02/1996,,,0.7379,86.68
04/03/1996,,,0.7364,86.52
04/04/1996,,,0.7365,86.46
04/05/1996,,,0.7371,86.61
04/08/1996,,,0.7362,86.55
04/09/1996,,,0.7361,87.29
04/10/1996,,,0.7372,87.33
04/11/1996,,,0.7371,87.45
04/12/1996,,,0.7372,87.53
04/15/1996,,,0.7375,87.9
04/16/1996,,,0.7358,87.77
04/17/1996,,,0.737,87.67
04/18/1996,,,0.7334,87.24
04/19/1996,,,0.7339,87.48
04/22/1996,,,0.7336,87.64
04/23/1996,,,0.7342,87.7
04/24/1996,,,0.7326,87.72
04/25/1996,,,0.7338,88.23
04/26/1996,,,0.7348,87.9
04/29/1996,,,0.7341,87.82
04/30/1996,,,0.7345,88.02
05/01/1996,,,0.7348,88.33
05/02/1996,,,0.734,87.95
05/03/1996,,,0.7323,87.85
05/06/1996,,,0.7324,87.81
05/07/1996,,,0.733,87.81
05/08/1996,,,0.7321,87.54
05/09/1996,,,0.7315,87.56
05/10/1996,,,0.7297,87.92
05/13/1996,,,0.7323,88.03
05/14/1996,,,0.7306,88.17
05/15/1996,,,0.7309,88.25
05/16/1996,,,0.7303,88.24
05/17/1996,,,0.7303,88.24
05/20/1996,,,0.7288,88.34
05/21/1996,,,0.7287,88.7
05/22/1996,,,0.7287,88.7
05/23/1996,,,0.7274,88.63
05/24/1996,,,0.7281,88.83
05/27/1996,,,0.7279,88.83
05/28/1996,,,0.7264,89
05/29/1996,,,0.7285,88.34
05/30/1996,,,0.7301,88.25
05/31/1996,,,0.7306,87.78
06/03/1996,,,0.7307,87.96
06/04/1996,,,0.7308,88.05
06/05/1996,,,0.7321,88.1
